split,label,president_dir,filename,source_path,output_path,char_count
test,democrat,Barack_Obama,"March 11, 2009__executive-order-13506establishing-a-white-house-council-on-women-and-girls.txt","Barack_Obama/March 11, 2009__executive-order-13506establishing-a-white-house-council-on-women-and-girls.txt","test/democrat/Barack_Obama/March 11, 2009__executive-order-13506establishing-a-white-house-council-on-women-and-girls.txt",7844
test,democrat,Joseph_R_Biden_Jr,"December 13, 2022__executive-order-14089establishing-the-presidents-advisory-council-on-african-diaspora-engagement-in-the-united-states.txt","Joseph_R_Biden_Jr/December 13, 2022__executive-order-14089establishing-the-presidents-advisory-council-on-african-diaspora-engagement-in-the-united-states.txt","test/democrat/Joseph_R_Biden_Jr/December 13, 2022__executive-order-14089establishing-the-presidents-advisory-council-on-african-diaspora-engagement-in-the-united-states.txt",6300
test,democrat,Barack_Obama,"January 21, 2009__executive-order-13490ethics-commitments-by-executive-branch-personnel.txt","Barack_Obama/January 21, 2009__executive-order-13490ethics-commitments-by-executive-branch-personnel.txt","test/democrat/Barack_Obama/January 21, 2009__executive-order-13490ethics-commitments-by-executive-branch-personnel.txt",16481
test,democrat,Joseph_R_Biden_Jr,"January 20, 2021__executive-order-13993revision-of-civil-immigration-enforcement-policies-and-priorities.txt","Joseph_R_Biden_Jr/January 20, 2021__executive-order-13993revision-of-civil-immigration-enforcement-policies-and-priorities.txt","test/democrat/Joseph_R_Biden_Jr/January 20, 2021__executive-order-13993revision-of-civil-immigration-enforcement-policies-and-priorities.txt",2158
test,democrat,Barack_Obama,"September 30, 2011__executive-order-13585continuance-of-certain-federal-advisory-committees.txt","Barack_Obama/September 30, 2011__executive-order-13585continuance-of-certain-federal-advisory-committees.txt","test/democrat/Barack_Obama/September 30, 2011__executive-order-13585continuance-of-certain-federal-advisory-committees.txt",3769
test,democrat,William_J_Clinton,"February 10, 1999__executive-order-13113presidents-information-technology-advisory-committee-further-amendments-to-executive-order-13035-as-amended.txt","William_J_Clinton/February 10, 1999__executive-order-13113presidents-information-technology-advisory-committee-further-amendments-to-executive-order-13035-as-amended.txt","test/democrat/William_J_Clinton/February 10, 1999__executive-order-13113presidents-information-technology-advisory-committee-further-amendments-to-executive-order-13035-as-amended.txt",724
test,democrat,Barack_Obama,"December 19, 2011__executive-order-13596amendments-to-executive-orders-12131-and-13539.txt","Barack_Obama/December 19, 2011__executive-order-13596amendments-to-executive-orders-12131-and-13539.txt","test/democrat/Barack_Obama/December 19, 2011__executive-order-13596amendments-to-executive-orders-12131-and-13539.txt",2288
test,democrat,Joseph_R_Biden_Jr,"December 15, 2021__executive-order-14059imposing-sanctions-on-foreign-persons-involved-in-the-global-illicit-drug-trade.txt","Joseph_R_Biden_Jr/December 15, 2021__executive-order-14059imposing-sanctions-on-foreign-persons-involved-in-the-global-illicit-drug-trade.txt","test/democrat/Joseph_R_Biden_Jr/December 15, 2021__executive-order-14059imposing-sanctions-on-foreign-persons-involved-in-the-global-illicit-drug-trade.txt",13832
test,democrat,William_J_Clinton,"January 11, 1999__executive-order-13110nazi-war-criminal-records-interagency-working-group.txt","William_J_Clinton/January 11, 1999__executive-order-13110nazi-war-criminal-records-interagency-working-group.txt","test/democrat/William_J_Clinton/January 11, 1999__executive-order-13110nazi-war-criminal-records-interagency-working-group.txt",1911
test,democrat,William_J_Clinton,"February 03, 1994__executive-order-12897garnishment-of-federal-employees-pay.txt","William_J_Clinton/February 03, 1994__executive-order-12897garnishment-of-federal-employees-pay.txt","test/democrat/William_J_Clinton/February 03, 1994__executive-order-12897garnishment-of-federal-employees-pay.txt",528
test,democrat,Barack_Obama,"October 28, 2009__executive-order-13516amending-executive-order-13462.txt","Barack_Obama/October 28, 2009__executive-order-13516amending-executive-order-13462.txt","test/democrat/Barack_Obama/October 28, 2009__executive-order-13516amending-executive-order-13462.txt",2948
test,democrat,William_J_Clinton,"December 21, 1999__executive-order-13144adjustments-of-certain-rates-of-pay.txt","William_J_Clinton/December 21, 1999__executive-order-13144adjustments-of-certain-rates-of-pay.txt","test/democrat/William_J_Clinton/December 21, 1999__executive-order-13144adjustments-of-certain-rates-of-pay.txt",2671
test,democrat,William_J_Clinton,"July 26, 2000__executive-order-13164requiring-federal-agencies-to-establish-procedures-tofacilitate-the-provision-of-reasonable-accommodation.txt","William_J_Clinton/July 26, 2000__executive-order-13164requiring-federal-agencies-to-establish-procedures-tofacilitate-the-provision-of-reasonable-accommodation.txt","test/democrat/William_J_Clinton/July 26, 2000__executive-order-13164requiring-federal-agencies-to-establish-procedures-tofacilitate-the-provision-of-reasonable-accommodation.txt",4424
test,democrat,William_J_Clinton,"November 08, 1993__executive-order-12879order-of-succession-of-officers-to-act-as-secretary-of-the-navy.txt","William_J_Clinton/November 08, 1993__executive-order-12879order-of-succession-of-officers-to-act-as-secretary-of-the-navy.txt","test/democrat/William_J_Clinton/November 08, 1993__executive-order-12879order-of-succession-of-officers-to-act-as-secretary-of-the-navy.txt",2138
test,democrat,Barack_Obama,"December 24, 2009__executive-order-13523half-day-closing-of-executive-departments-and-agencies-on-thursday-december-24-2009.txt","Barack_Obama/December 24, 2009__executive-order-13523half-day-closing-of-executive-departments-and-agencies-on-thursday-december-24-2009.txt","test/democrat/Barack_Obama/December 24, 2009__executive-order-13523half-day-closing-of-executive-departments-and-agencies-on-thursday-december-24-2009.txt",1184
test,democrat,Barack_Obama,"March 14, 2016__executive-order-13721developing-an-integrated-global-engagement-center-to-support-government-wide-counterterrorism-communications-activities.txt","Barack_Obama/March 14, 2016__executive-order-13721developing-an-integrated-global-engagement-center-to-support-government-wide-counterterrorism-communications-activities.txt","test/democrat/Barack_Obama/March 14, 2016__executive-order-13721developing-an-integrated-global-engagement-center-to-support-government-wide-counterterrorism-communications-activities.txt",9968
test,democrat,William_J_Clinton,"February 09, 1998__executive-order-13074amendment-to-executive-order-12656.txt","William_J_Clinton/February 09, 1998__executive-order-13074amendment-to-executive-order-12656.txt","test/democrat/William_J_Clinton/February 09, 1998__executive-order-13074amendment-to-executive-order-12656.txt",415
test,democrat,William_J_Clinton,"September 26, 1993__executive-order-12865prohibiting-certain-transactions-involving-unita.txt","William_J_Clinton/September 26, 1993__executive-order-12865prohibiting-certain-transactions-involving-unita.txt","test/democrat/William_J_Clinton/September 26, 1993__executive-order-12865prohibiting-certain-transactions-involving-unita.txt",3485
test,democrat,Barack_Obama,"June 22, 2015__executive-order-13697amendment-to-executive-order-11155-awards-for-special-capability-in-career-and-technical-education.txt","Barack_Obama/June 22, 2015__executive-order-13697amendment-to-executive-order-11155-awards-for-special-capability-in-career-and-technical-education.txt","test/democrat/Barack_Obama/June 22, 2015__executive-order-13697amendment-to-executive-order-11155-awards-for-special-capability-in-career-and-technical-education.txt",420
test,democrat,William_J_Clinton,"November 14, 1994__executive-order-12938proliferation-of-weapons-of-mass-destruction.txt","William_J_Clinton/November 14, 1994__executive-order-12938proliferation-of-weapons-of-mass-destruction.txt","test/democrat/William_J_Clinton/November 14, 1994__executive-order-12938proliferation-of-weapons-of-mass-destruction.txt",134
test,democrat,Barack_Obama,"July 30, 2012__executive-order-13622authorizing-additional-sanctions-with-respect-to-iran.txt","Barack_Obama/July 30, 2012__executive-order-13622authorizing-additional-sanctions-with-respect-to-iran.txt","test/democrat/Barack_Obama/July 30, 2012__executive-order-13622authorizing-additional-sanctions-with-respect-to-iran.txt",19365
test,democrat,Joseph_R_Biden_Jr,"November 15, 2021__executive-order-14052implementation-of-the-infrastructure-investment-and-jobs-act.txt","Joseph_R_Biden_Jr/November 15, 2021__executive-order-14052implementation-of-the-infrastructure-investment-and-jobs-act.txt","test/democrat/Joseph_R_Biden_Jr/November 15, 2021__executive-order-14052implementation-of-the-infrastructure-investment-and-jobs-act.txt",4387
test,democrat,Joseph_R_Biden_Jr,"May 20, 2021__executive-order-14030climate-related-financial-risk.txt","Joseph_R_Biden_Jr/May 20, 2021__executive-order-14030climate-related-financial-risk.txt","test/democrat/Joseph_R_Biden_Jr/May 20, 2021__executive-order-14030climate-related-financial-risk.txt",13624
test,democrat,William_J_Clinton,"June 29, 1998__executive-order-13091administration-of-arms-export-controls-and-foreign-assistance.txt","William_J_Clinton/June 29, 1998__executive-order-13091administration-of-arms-export-controls-and-foreign-assistance.txt","test/democrat/William_J_Clinton/June 29, 1998__executive-order-13091administration-of-arms-export-controls-and-foreign-assistance.txt",2445
test,democrat,William_J_Clinton,"October 18, 1993__executive-order-12872blocking-property-of-persons-obstructing-democratization-in-haiti.txt","William_J_Clinton/October 18, 1993__executive-order-12872blocking-property-of-persons-obstructing-democratization-in-haiti.txt","test/democrat/William_J_Clinton/October 18, 1993__executive-order-12872blocking-property-of-persons-obstructing-democratization-in-haiti.txt",2806
test,democrat,William_J_Clinton,"April 27, 2000__executive-order-13151global-disaster-information-network.txt","William_J_Clinton/April 27, 2000__executive-order-13151global-disaster-information-network.txt","test/democrat/William_J_Clinton/April 27, 2000__executive-order-13151global-disaster-information-network.txt",7148
test,democrat,William_J_Clinton,"January 15, 1994__executive-order-12891advisory-committee-on-human-radiation-experiments.txt","William_J_Clinton/January 15, 1994__executive-order-12891advisory-committee-on-human-radiation-experiments.txt","test/democrat/William_J_Clinton/January 15, 1994__executive-order-12891advisory-committee-on-human-radiation-experiments.txt",6663
test,democrat,Barack_Obama,"November 09, 2011__executive-order-13589promoting-efficient-spending.txt","Barack_Obama/November 09, 2011__executive-order-13589promoting-efficient-spending.txt","test/democrat/Barack_Obama/November 09, 2011__executive-order-13589promoting-efficient-spending.txt",5440
test,democrat,Joseph_R_Biden_Jr,"July 15, 2022__executive-order-14077establishing-an-emergency-board-to-investigate-disputes-between-certain-railroads-represented-by-the-national-carriers-.txt","Joseph_R_Biden_Jr/July 15, 2022__executive-order-14077establishing-an-emergency-board-to-investigate-disputes-between-certain-railroads-represented-by-the-national-carriers-.txt","test/democrat/Joseph_R_Biden_Jr/July 15, 2022__executive-order-14077establishing-an-emergency-board-to-investigate-disputes-between-certain-railroads-represented-by-the-national-carriers-.txt",1285
test,democrat,Joseph_R_Biden_Jr,"February 24, 2021__executive-order-14017americas-supply-chains.txt","Joseph_R_Biden_Jr/February 24, 2021__executive-order-14017americas-supply-chains.txt","test/democrat/Joseph_R_Biden_Jr/February 24, 2021__executive-order-14017americas-supply-chains.txt",18366
test,democrat,William_J_Clinton,"March 31, 1999__executive-order-13116identification-of-trade-expansion-priorities-and-discriminatory-procurement-practices.txt","William_J_Clinton/March 31, 1999__executive-order-13116identification-of-trade-expansion-priorities-and-discriminatory-procurement-practices.txt","test/democrat/William_J_Clinton/March 31, 1999__executive-order-13116identification-of-trade-expansion-priorities-and-discriminatory-procurement-practices.txt",8996
